ImageId,EncodedPixels
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 105754 4 106277 6 106800 7 107324 7 107847 8 108371 8 108895 9 109418 9 109942 9 110465 10 110989 10 111513 10 112036 11 112560 11 113084 10 113608 10 114132 10 114656 10 115180 10 115704 9 116228 9 116753 8 117277 8 117801 8 118325 7 118849 7 119373 7 119897 7 120422 6 120946 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 154135 1 154658 2 154663 5 155185 9 155707 12 156230 14 156754 15 157278 15 157802 16 158325 17 158849 17 159373 18 159897 18 160421 18 160944 19 161468 19 161992 19 162516 19 163040 19 163564 19 164088 19 164611 20 165135 19 165659 19 166183 18 166707 18 167231 17 167755 16 168279 16 168803 15 169327 14 169851 14 170375 13 170900 11 171426 8 171952 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 140712 1 141233 8 141755 11 142278 13 142801 14 143324 15 143848 15 144371 16 144895 16 145418 17 145942 17 146466 16 146990 16 147514 15 148038 15 148562 15 149085 15 149609 15 150133 14 150657 14 151181 13 151705 12 152229 11 152753 10 153278 9 153802 8 154327 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 24346 3 24869 5 25393 6 25916 7 26440 8 26964 9 27488 9 28012 10 28536 10 29060 10 29584 11 30108 11 30632 11 31156 11 31680 11 32204 11 32729 10 33254 9 33778 8 34303 7 34827 7 35352 6 35877 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 29679 5 30202 7 30725 8 31248 9 31772 9 32295 10 32819 10 33343 10 33867 10 34392 8 34916 8 35441 6 35966 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 95362 2 95885 4 96408 6 96932 6 97455 7 97978 8 98502 8 99025 9 99549 9 100072 10 100596 10 101120 10 101643 11 102167 11 102691 11 103215 10 103739 10 104262 11 104786 10 105310 10 105834 10 106358 9 106881 10 107405 10 107929 9 108452 10 108976 10 109500 9 110024 9 110548 8 111072 8 111597 6 112122 5 112647 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 43687 5 44210 6 44734 7 45257 8 45781 8 46305 8 46829 8 47353 8 47876 8 48400 8 48924 8 49448 7 49972 7 50495 8 51019 8 51543 8 52067 8 52591 8 53115 7 53640 6 54164 5 54690 1
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 75890 4 76413 5 76936 6 77460 7 77984 7 78507 8 79031 8 79554 9 80078 9 80602 9 81125 10 81649 10 82173 10 82696 11 83220 11 83744 11 84268 11 84792 11 85315 12 85839 11 86363 11 86886 12 87410 12 87933 12 88457 12 88981 11 89505 11 90029 10 90553 10 91077 9 91602 8
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 135431 3 135954 5 136478 6 137002 6 137526 7 138049 8 138573 8 139097 8 139621 8 140145 8 140669 8 141193 8 141717 8 142241 8 142765 8 143290 6 143814 6 144338 6 144862 6 145387 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 1520 5 2043 7 2566 8 3090 9 3613 10 4137 10 4660 12 5183 13 5707 13 6230 14 6754 14 7278 13 7802 13 8326 13 8850 13 9374 13 9898 12 10422 12 10946 12 11470 12 11994 11 12518 11 13042 11 13566 10 14090 10 14614 9 15139 7 15664 5 16189 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 158832 4 159355 6 159878 7 160401 9 160925 9 161448 10 161972 10 162495 11 163019 11 163542 12 164065 13 164589 13 165112 13 165636 13 166160 12 166683 13 167207 13 167730 13 168254 13 168778 12 169301 13 169825 12 170349 12 170873 11 171396 12 171920 11 172444 11 172968 10 173492 9 174016 8 174541 7 175065 6 175590 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 101408 6 101931 8 102453 11 102977 12 103500 13 104023 15 104546 16 105070 16 105593 17 106117 17 106640 18 107163 19 107687 19 108210 19 108734 18 109258 18 109781 18 110305 18 110829 17 111353 17 111877 16 112401 16 112925 16 113449 15 113973 15 114497 14 115021 13 115545 13 116070 10 116596 8
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 121200 5 121724 5 122248 6 122771 7 123295 7 123819 7 124343 7 124868 6 125392 6 125916 6 126440 6 126965 4 127490 2
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 86122 5 86645 7 87169 8 87693 8 88217 8 88740 9 89264 9 89788 9 90312 9 90836 9 91359 9 91883 9 92407 9 92931 9 93455 8 93979 7 94503 7 95028 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 157074 3 157597 4 158120 6 158644 6 159167 7 159691 8 160214 9 160738 9 161262 9 161786 9 162310 9 162834 9 163357 10 163881 10 164405 10 164930 9 165454 9 165978 9 166502 9 167026 9 167550 9 168075 8 168599 8 169123 8 169647 8 170171 8 170696 6 171220 6 171744 6 172269 5 172793 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 33766 6 34289 8 34811 10 35335 11 35858 12 36382 12 36906 12 37430 13 37954 13 38478 13 39002 13 39526 13 40050 13 40574 12 41098 12 41622 12 42146 12 42670 12 43194 12 43718 12 44242 12 44766 12 45290 11 45815 10 46339 10 46864 8 47389 6 47914 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 1495 8 2019 9 2542 10 3066 10 3589 12 4113 12 4637 12 5161 11 5685 11 6209 11 6734 10 7258 10 7783 8 8308 6
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 87891 4 88414 6 88937 8 89461 9 89984 10 90508 10 91032 11 91555 12 92079 12 92603 12 93127 12 93651 12 94175 12 94699 12 95223 12 95747 13 96271 13 96796 12 97320 12 97844 12 98368 12 98893 11 99417 11 99941 11 100465 12 100989 12 101514 11 102038 11 102562 10 103086 10 103611 9 104136 7 104660 7 105185 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 154291 3 154813 6 155337 7 155860 9 156384 9 156908 10 157432 10 157956 10 158480 10 159005 9 159529 8 160053 7 160579 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 63711 6 64233 8 64756 10 65279 11 65803 11 66326 12 66850 12 67373 13 67897 13 68420 13 68944 13 69467 14 69991 13 70514 14 71038 13 71562 13 72086 13 72610 12 73134 12 73659 10 74184 9 74709 7 75234 6 75759 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 93899 1 94421 5 94945 5 95468 7 95992 8 96515 9 97039 10 97563 10 98087 10 98610 11 99134 12 99658 12 100182 12 100706 12 101230 13 101754 13 102279 12 102803 12 103327 12 103851 12 104375 12 104899 12 105423 12 105946 14 106470 14 106994 14 107518 14 108042 14 108566 14 109090 14 109614 14 110138 14 110662 14 111186 14 111710 14 112234 14 112758 14 113282 14 113806 14 114330 14 114854 14 115379 13 115903 13 116427 13 116951 12 117476 11 118000 11 118524 10 119048 10 119572 9 120096 9 120624 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 2758 3 3281 5 3804 6 4327 8 4850 9 5373 9 5897 9 6421 9 6944 10 7468 10 7992 10 8516 9 9041 8 9566 6 10090 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 3556 4 4079 6 4602 7 5126 8 5649 9 6173 9 6697 9 7220 10 7744 10 8268 10 8792 10 9316 10 9840 10 10364 10 10888 10 11412 10 11936 10 12460 10 12985 9 13509 9 14033 9 14557 9 15081 9 15606 8 16130 8 16655 7 17179 7 17704 6 18229 4 18753 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 92009 4 92532 5 93056 5 93579 6 94102 7 94625 7 95148 8 95671 8 96194 9 96717 9 97241 9 97764 9 98287 9 98811 9 99335 8 99859 7 100383 6 100907 5 101431 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 171456 5 171977 9 172499 11 173022 12 173545 14 174068 14 174591 16 175115 15 175638 16 176161 17 176685 17 177208 17 177732 17 178256 16 178780 16 179304 15 179828 14 180352 13 180876 11 181400 11 181926 6
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 58877 3 59400 4 59924 5 60447 6 60971 6 61495 6 62019 6 62543 6 63067 6 63592 4 64117 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 67190 5 67714 6 68237 9 68761 9 69285 10 69809 11 70333 12 70857 12 71381 13 71905 13 72429 14 72953 14 73478 13 74002 14 74527 13 75051 13 75576 12 76100 12 76625 11 77149 11 77674 10 78199 9 78723 9 79248 8 79773 7 80297 6 80822 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 152598 12 153120 15 153643 17 154166 19 154689 21 155211 24 155734 26 156258 26 156782 27 157306 27 157830 28 158354 29 158878 29 159403 28 159928 27 160452 27 160977 26 161503 24 162029 22 162556 19 163082 16 163607 15 164133 12 164658 11
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 13226 5 13749 7 14267 1 14272 8 14789 15 15312 16 15836 16 16359 17 16883 16 17407 14 17931 13 18455 13 18979 12 19503 11 20027 10 20552 9 21077 6 21603 2
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 8199 2 8722 4 9245 5 9769 6 10292 7 10816 7 11340 7 11863 8 12387 9 12911 9 13435 9 13959 9 14482 10 15006 10 15530 10 16054 10 16578 10 17102 10 17626 10 18150 10 18674 9 19198 9 19723 8 20247 8 20771 7 21295 7 21819 6 22344 4 22869 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 56369 3 56893 3 57416 5 57940 5 58463 6 58987 6 59511 6 60035 6 60558 7 61082 7 61606 6 62130 5 62654 4 63179 2
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 3536 4 4059 7 4582 8 5106 8 5630 9 6153 10 6677 10 7201 10 7724 11 8248 11 8772 11 9296 11 9820 11 10345 10 10869 10 11393 10 11917 10 12441 10 12965 10 13489 10 14014 9 14538 9 15062 9 15587 8 16111 7 16636 6 17161 4 17686 2
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 148341 5 148864 6 149387 8 149911 8 150435 8 150959 8 151483 8 152007 8 152531 8 153055 8 153579 9 154103 9 154626 10 155150 10 155675 9 156199 8 156723 8 157248 7 157773 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 31940 4 32464 5 32988 5 33512 6 34036 7 34560 8 35084 8 35608 9 36132 9 36656 9 37180 9 37704 9 38229 8 38753 8 39277 8 39801 8 40325 7 40850 6 41374 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 79017 5 79540 7 80064 8 80588 8 81112 8 81636 8 82160 8 82685 7 83209 7 83734 5 84259 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 170768 5 171291 7 171814 8 172338 9 172861 10 173385 10 173909 10 174433 11 174956 12 175480 12 176004 12 176528 12 177052 12 177576 12 178100 12 178625 11 179149 11 179673 11 180197 11 180722 10 181246 10 181771 8
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 69883 3 70406 6 70929 7 71453 8 71977 8 72501 8 73025 8 73548 9 74072 9 74596 9 75120 9 75645 8 76169 7 76693 7 77217 7 77741 7 78265 7 78789 6 79314 4 79838 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 77883 8 78407 8 78930 9 79454 9 79977 10 80501 10 81024 11 81546 13 82069 14 82592 15 83115 16 83639 16 84162 17 84686 17 85210 17 85734 17 86258 17 86782 17 87306 17 87831 16 88355 16 88879 15 89403 15 89926 16 90450 15 90974 15 91498 15 92022 6 92033 1
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 159125 3 159648 5 160171 6 160694 7 161218 7 161742 8 162265 9 162789 9 163313 9 163837 9 164361 9 164884 10 165408 10 165932 10 166456 10 166981 9 167505 9 168029 9 168553 8 169077 8 169601 8 170126 6 170651 4 171176 2
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 108634 5 109158 6 109681 8 110205 8 110728 9 111252 9 111775 11 112299 11 112823 11 113347 11 113871 11 114395 11 114919 11 115443 11 115967 11 116491 11 117015 11 117539 11 118063 11 118587 10 119111 10 119636 9 120160 9 120685 8 121209 7 121734 6 122259 5 122783 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 60588 3 61111 5 61634 7 62158 7 62682 7 63206 7 63729 9 64253 9 64777 9 65301 9 65824 10 66348 10 66872 10 67396 10 67920 10 68444 10 68968 10 69493 9 70017 8 70541 8 71066 7 71590 6 72115 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 18142 1 18663 5 19187 6 19710 7 20233 8 20757 8 21280 9 21804 9 22328 8 22852 8 23376 8 23900 8 24424 8 24948 8 25472 8 25996 8 26520 8 27045 7 27570 6 28095 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 51144 2 51666 6 52190 6 52713 7 53237 8 53760 8 54284 8 54808 8 55331 9 55855 9 56379 9 56903 8 57427 8 57952 7 58476 6 59001 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 144660 6 145183 7 145706 8 146230 8 146754 8 147278 7 147803 6 148327 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 149687 2 150202 12 150725 13 151249 13 151773 13 152296 14 152820 14 153343 15 153867 15 154391 15 154914 16 155438 16 155962 16 156486 16 157009 16 157533 16 158056 15 158580 14 159104 13 159627 13 160151 12 160675 12 161199 11 161723 11 162247 11 162771 10 163296 8 163820 8 164345 6
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 89339 2 89862 4 90385 6 90909 7 91432 8 91956 9 92480 9 93004 10 93528 11 94052 12 94576 13 95100 13 95625 14 96149 14 96673 14 97197 14 97722 13 98246 13 98770 13 99295 12 99819 12 100344 11 100869 10 101394 9
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 71644 1 72165 5 72688 6 73212 6 73735 8 74259 7 74783 7 75306 8 75830 8 76354 8 76878 8 77403 7 77927 7 78451 7 78975 8 79499 8 80023 8 80547 8 81071 8 81596 7 82120 7 82644 7 83169 6 83693 6 84218 5 84743 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 164722 4 165244 8 165767 9 166290 11 166814 11 167338 11 167862 11 168387 10 168912 8 169437 6
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 127539 5 128059 10 128581 13 129104 14 129627 15 130151 15 130674 16 131198 15 131722 15 132247 14 132771 14 133296 7 133306 1 133822 2
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 71666 2 72189 4 72712 6 73235 7 73759 7 74282 8 74806 7 75329 9 75853 8 76376 9 76900 9 77424 9 77947 10 78471 10 78995 10 79518 11 80042 12 80566 12 81090 12 81613 13 82137 13 82661 14 83185 14 83709 14 84233 14 84757 15 85281 15 85805 15 86329 15 86853 15 87378 14 87902 14 88426 14 88951 13 89476 12 90004 8 90530 6 91055 4
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 96252 4 96775 6 97299 8 97823 9 98347 10 98871 11 99395 11 99919 12 100443 12 100967 12 101491 13 102015 13 102539 13 103063 13 103587 13 104111 13 104635 13 105159 13 105683 13 106207 13 106731 13 107255 13 107779 13 108304 12 108828 12 109352 12 109876 11 110400 11 110924 10 111448 10 111973 8 112497 7 113022 6 113546 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 163628 6 164151 8 164674 10 165198 11 165721 13 166245 13 166769 13 167292 15 167816 15 168340 15 168864 16 169388 16 169912 16 170436 17 170960 17 171484 17 172008 18 172532 18 173056 18 173581 17 174105 17 174630 16 175154 16 175679 15 176205 14 176732 10 177257 9 177782 8 178307 7 178832 5 179358 2
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 15932 4 16455 6 16978 8 17501 9 18024 10 18548 11 19072 11 19595 13 20119 13 20643 14 21167 15 21692 14 22216 14 22741 14 23266 13 23791 13 24316 12 24842 10 25367 10 25892 9 26417 8 26942 7 27467 6 27991 5 28517 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 171685 4 172207 7 172730 9 173254 9 173777 11 174301 11 174824 12 175348 13 175872 13 176396 13 176920 13 177444 13 177968 13 178492 13 179016 13 179540 13 180064 13 180588 12 181113 11 181638 9 182163 7
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 138648 2 139171 4 139695 4 140218 5 140741 6 141264 7 141788 7 142311 7 142835 7 143358 7 143881 8 144404 9 144927 9 145451 9 145974 9 146497 10 147021 9 147544 10 148068 9 148592 8 149116 7 149641 5
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26, 111299 7 111823 8 112346 9 112869 10 113393 10 113918 9 114442 9 114967 8 115493 5
